"id","code","title","date_init","date_end","budget","grade","type_research","document","plan","location","objective","state_research","program_name","line_name"
32,"D.ADM/2007.3/001","El capital intelectual y su administracion. Caso: Universidad Nacional Agraria de la Selva","2007-08-01","2008-12-20",0,1,2,"Acuerdo N° 001-CIP-DACA-UNASTM",1,NULL,"Recolectar, detectar, analizar, recomendar y difundir el capital|Formular estrategias de alcance organizacional para la administracion del capital intelectual|Recolectar informacion del capital intelectual del recurso humano de la UNAS|Analizar y clasificar informacion sobre el activo intangible como es el capital intelectual presente y difuso en la institucion|Determinar las diversas fuentes de conocimiento del recurso humano; de los cuales se nutre el capital intelectual",4,"Gestion Empresarial","Desarrollo de Tecnologias Administrativas"
33,"D.ADM/2008.3/001","Mercado Laboral de los egresados de la especialidad de Administracion de la Universidad Nacional Agraria de la Selva","2008-09-01","2009-07-31",2717,1,2,"Acuerdo N° 122/2008-DACA-FCEA-UNASTM",1,NULL,"Determinar la tendencia del mercado laboral del egresado de la carrera de Administracion de Empresas de la UNAS|Conocer la distribucion de los egresados de la carrera profesional de Administracion de Empresas que laboran en las entidades publicas o privadas|Conocer y analizar en que puestos se desempeñan los egresados en la carrera de Administracion de Empresas  en las diversas empresas en las que laboran|Conocer en que sectores productivos existe mayor demanda laboral para los egresados de la carrera profesional de Administracion de Empresas|Determinar el nivel porcentual de los egresados de Administracion de Empresas  que contribuyen al desarrollo de la economia tingalesa a traves de la creacion de Empresas",4,"No Definido","No Definido"
34,"D.ADM/2008.3/002","Comportamiento de los consumidores organizacionales en la ciudad de Tingo Maria","2008-10-01","2009-09-30",19368.3,1,2,"ACUERDO N° 139/2008-DACA-FCEA-UNASTM",1,NULL,"Determinar como se desarrolla el proceso de decisiones para efectuar compras en las organizaciones del sector gubernamental en la ciudad de Tingo Maria , Huanuco|Determinar como se desarrolla el proceso de decisiones para efectuar compras en las organizaciones del sector gubernamental en la ciudad de Tingo Maria , Huanuco, con el proposito de conocer su comportamiento como consumidores|Identificar los principales rubros de bienes y servicios que son adquiridos por las organizaciones compradoras y cual es el tipo de sus demandas|Identificar a los principales participantes en las decisiones de compra y que roles desempeñan en el proceso|Analizar los procesos de decision  que desarrollan estas organizaciones para efectuar la compra de bienes y servicios|Identificar los factores que influyen en sus decisiones de compras|Conocer los procedimientos de control  alas cuales estan sujetas las adquisiciones de las organizaciones compradoras",4,"No Definido","No Definido"
35,"D.ADM/2009.3/001","El Planeamiento de Recursos Materiales (MRP) como herramienta de gestion logistica en la Universidad Nacional Agraria de la Selva","2009-09-01","2010-12-20",11536.8,1,2,"Acuerdo N° 004/09-CIP-DACA-FCEA-UNASTM",1,NULL,"Diseñar mecanismos de palneamiento de recursos que contribuya a optimizar la gestion logistica en la Universidad Nacional Agraria de la Selva|Proponer la optimizacion del proceso de contrataciones de bienes y servicios|Determinar mediante la grafica de Pareto los principales recursos de uso/consumo en la universidad.|Determinar las cantidades economicas de pedido de los 50 principales productos de consumo por la universidad.|Diseñar un flujo de procedimientos orientado a ofrecer un mejor servicio a las areas demandantes mediante la prevision oportuna de materiales.",4,"No Definido","No Definido"
36,"D.ADM/2009.3/002","Gerencia y Gobernabilidad en la Trnsferencia Tecnologica del Sector Agrario en la zona de influencia de Tingo Maria","2010-09-20","2010-09-20",8200,1,2,"ACUERDO N° 005/09-CIP-DACA-FCEA-UNASTM",1,"","Analizar la gobernabilidad en la transferencia tecnologic y el manejo gerencial del sector agrario de la zona de influencia de Tingo Maria|Determianr la eficacia de la transferencia de tecnologia de las instituciones publicas en el ambito de instituciones publicas en el ambito de Tingo Maria|Correlacionar la productividad agraria con la generacion de nuevas tecnologias|Conocimiento del manejo gerencial en el sector agrario",4,"No Definido","No Definido"
37,"D.ADM/2010.3/002","Caracterizacion de una estrategia para la comercializacion de productos agricolas: platano y papaya del Centro de Investigacion y Produccion Tulumayo. Universidad Nacional Agraria de la Selva","2010-10-01","2011-11-30",20960,1,2,"Resolucion Nº 032-2010/D-FCEA",1,NULL,"Realizar un diagnostico agricola del fundo|Formular una estrategia en conjunto para la comercializacion de platano y papaya|Diagnosticar la caracterizacion de la zona de Tulumayo en el ambito geografico dela Universidad Nacional Agraria de la Selva|Tener un conocimiento real de la situacion productiva de platano y papaya del sector Tulumayo|Elaborar un portafolio de escenarios para el aprovechamiento comercial de los productos agricolas|Perfilar y recomendar una estrategia con opciones de aprovechar  la produccion de platano y papaya|Recomendar las acciones e instrumentos de la tecnologia adminsitrativa para aprovechar las ventajas comparativas naturales del Sector Tulumayo",4,"Gestion Empresarial","Gerencia Estrategica en Negociaciones Empresariales y Sistemas de Informacion"
38,"D.ADM/2010.3/003","Adaptacion y baremizacion de un test abreviado para evaluar el sindrome de estres y burnout asociados a factores de riesgo organizacional","2010-10-01","2012-09-30",12520,1,2,"Resolucion Nº 035-2010/ D.FCEA",1,NULL,"Diseñar la version definitiva del test para evaluar el estres y bournot|Baremizar las puntuaciones brutas en puntuaciones tipificadas segun categorias y factores de evaluacion|Diseñar items, distractores, opciones de respuesta, instrucciones y tablas de composicion de factores  segun items, para evaluar el estres y burnout en organizaciones de selva alta|Diseñar procedimientos de evaluacion e interpretacion del test abreviado de estres  y burnout en organizaciones de selva alta|Evaluar la composicion de factores e items del test abreviado de estres y burnout|Evaluar la concordancia por juicio de expertos (coeficiente de Spearman, rs)|Definir la agrupacion de factores e items para el estres y bournout|Evaluar la validez de contenido del test mediante el analisis factorial|Determinar la medida de adecuacion de muestras segun modelo K-M-O|Analizar la confiabilidad interna y global y eliminar items deficientes mediante el coeficiente alfa de Cronbach",4,"Gestion de las micro y pequeñas empresa","Estandarizacion de instrumentos para la medicion de riesgos ocupacionales"
39,"D.ADM/2010.3/004","Atributos relevantes y subyacentes en consumidores de comida regional","2010-10-01","2011-12-31",4592,1,2,"Resolucion Nº 036-2010/D-FCEA",1,NULL,"Identificar los atributos subyacentes mas valorados por los consumidores de comida denominada tipica o regional, con el proposito de recomendar estrategias de posicionamiento de estos productos|Determinar la confiabilidad del instrumento de investigacion|Identificar los atributos fisicos y psicologicos mas valorados por los consumidores de la ciudad de Tingo Maria",4,"Comportamiento del consumidor","Posicionamiento de productos"
40,"D.ADM/2011.3/001","Estrategias de marketing como herramienta de gestion turistica y productividad  en Restaurantes de Tingo Maria","2011-10-01","2013-03-20",0,1,2,"Oficio Nº 431-2011/FCEA  /Resolucion Nº 074-2011/D-FCEA",1,NULL,"Analizar la estructura y oferta gastronomica para formular estrategias  y proponer criterios de inversion sostenible en el area gastronomica de la ciudad de Tingo Maria en el año 2012|Construir un modelo de encuesta para recoger datos de nuestra muestra a investigar|Analizar los factores interno y externo intervinientes en las empresas dedicadas a la gastronomia|Evaluar propuestas de demanda gastronomica para generar valor en los consumidores",4,"No Definido","No Definido"
41,"D.ADM/2013.3/001","Estrategias de comunicacion para la comercializacion de Mariposas desde la Provincia de Leoncio Prado","2013-07-01","2014-12-20",39959.7,1,2,"Acuerdo N° 094-2013/FCEA",1,NULL,"Proponer estrategias de comunicacion para la comercializacion eficiente que ayude al crecimiento de la comercializacion de mariposas  desde la Provincia de Leoncio Prado|Analizar la capacidad de gestion de los empresarios de la Provincia de Leoncio Prado dedicados a la comercializacion de mariposas|Conocer los beneficios de las TIC para la comercializacion de mariposas desde la Provincia de Leoncio Prado|Realizar Convenios con organismos e instituciones para reeducar a los empresarios dedicados a la comercializacion de mariposas desde la Provincia de Leoncio Prado",4,"No Definido","No Definido"
42,"D.ADM/2000.4/001","Pequeñas empresas: Opcion para desarrollo autosostenido del Alto Huallaga.","1998-01-02","1998-11-30",12000,1,2,"No Definido",1,NULL,"Tener un conocimiento real de la situacion empresarial en el Alto Huallaga.|Analizar la ventaja competitiva de las empresas de la zona.|Determinar las opciones de formacion de empresas para el desarrollo ausostenido del Alto Huallaga.",4,"No Definido","No Definido"
43,"D.ADM/2000.4/002","Construyendo la ventaja competitiva de la provincia de Leoncio Prado","1999-11-15","2000-09-25",10000,1,2,"No Definido",1,NULL,"Diagnosticar el estado de los factores de la competitividad de la provincia de Leoncio Prado.|Aplicar el modelo de competitividad en base el diagnostico.|Formular planteamientos que integren todas las acciones con una vision de una provincia con ventaja competitiva y con ello mojorar el nivel de vida de la problacion.|Diagnosticar la situacion de las actividades economicas de la Provincia.",4,"No Definido","No Definido"
44,"D.ADM/2000.4/003","Influencia del Marketing en el desarrollo de las empresas agroindustriales de Tingo Maria.","1997-01-01","1998-12-31",7259.49,1,2,"No Definido",1,"","Estudiar los resultados de la falta de competitividad de estas unidades economicas basadas en el concepto que influencien en su desarrollo.|Identificar mediante un censo a las empresas agroindustriales de Tingo Maria - Huanuco, para determinar su magntud y realidad empresarial dentro del contexto de marketing.|Determinar el grado de aplicacion y conocimiento del proceso de la administracion del marketing y de los factores del ambiente de marketing.|Precisar si actividad agroindustrial se realiza en base a una investigacion de mercados, en donde se haga enfasis al menejo de informacion con respecto a su mercado.|Comprender los componentes del mercado, para cerciorarnos si estas unidades economicas segmentan su mercado, busca un mercado objetivo, si trabajan con un mercado industrial, y por ultimo si conocen el mercado  de consumo.|Comprender la forma de como se viene aplicando los indicadores de marketing mix en estas empresas.|Determinar las caracteristicas del mercado de consumo de productos agroindustriales de Tingo Maria.|Efectuar el analisis de la planificacion de la Unidad Operativa Basica (empresa agropecuaria - industrial) en los aspectos economicos, social, institucional y ecologica para mejorar el bienestar socioeconomico del poblador rural de la Provincia de Leoncio Prado.",4,"No Definido","No Definido"
45,"D.ADM/2000.4/004","Formacion profesional del administrador en la sociedad de informacion.","1999-05-01","2000-09-20",10000,1,2,"No Definido",1,NULL,"Sugerir la implementacion y utilizacion de nuevas tecnologias de informacion en la enseñanaza universitaria, permitiendonos de este modo lograr egresado competitivos en el mercado laboral.|Promover actividades que conllevan a ala utilizacion de las nuevas tecnologias de informacion, la misma que permitira afrontar los retos de la globalizacion.",4,"No Definido","No Definido"
46,"D.ADM/2000.4/005","Estrategias para la comercializacion del cacao en la provincia de Leoncio Prado.","1997-12-01","1999-06-30",4500,1,2,"No Definido",1,NULL,"Describir, estudiar y analizar las estrategias actuales utilizadas por los productores y las microempresas comercializadoras de cacao en la provincia de Leoncio Prado para proponer nuevas tenicas y estrategias modernas que mejoren el nivel de ventas de sus productos.",4,"No Definido","No Definido"
